Timestamp,CBSs_KW
2025-01-12 07:00:00,4.483064516129033
2025-01-12 08:00:00,6.28074435483871
2025-01-12 09:00:00,6.483870967741935
2025-01-12 10:00:00,6.653225806451613
2025-01-12 11:00:00,7.258064516129032
2025-01-12 12:00:00,7.379032258064516
2025-01-12 13:00:00,7.374
2025-01-12 14:00:00,6.995322580645161
2025-01-12 15:00:00,6.137104838709678
2025-01-12 16:00:00,5.8902580645161295
2025-01-12 17:00:00,5.897758064516129
2025-01-12 18:00:00,6.583499999999999
2025-01-12 19:00:00,6.626516129032258
2025-01-12 20:00:00,6.338709677419355
2025-01-12 21:00:00,6.387096774193548
2025-01-12 22:00:00,5.806451612903226
2025-01-12 23:00:00,4.959677419354838
2025-01-13 00:00:00,3.629032258064516
2025-01-13 01:00:00,3.3870967741935485
2025-01-13 02:00:00,3.2661290322580645
2025-01-13 03:00:00,3.508064516129032
2025-01-13 04:00:00,3.145161290322581
2025-01-13 05:00:00,3.6832499999999997
2025-01-13 06:00:00,4.039693548387096
2025-01-13 07:00:00,4.752580645161291
2025-01-13 08:00:00,6.459677419354839
2025-01-13 09:00:00,6.483870967741935
2025-01-13 10:00:00,6.653225806451613
2025-01-13 11:00:00,7.258064516129032
2025-01-13 12:00:00,7.379032258064516
2025-01-13 13:00:00,7.5
2025-01-13 14:00:00,7.258064516129032
2025-01-13 15:00:00,6.508064516129033
2025-01-13 16:00:00,6.290322580645162
2025-01-13 17:00:00,6.314516129032258
2025-01-13 18:00:00,6.7276088709677415
2025-01-13 19:00:00,6.409064516129033
2025-01-13 20:00:00,5.795482258064516
2025-01-13 21:00:00,5.782238709677419
2025-01-13 22:00:00,5.21883870967742
2025-01-13 23:00:00,4.959677419354838
2025-01-14 00:00:00,3.2527016129032256
2025-01-14 01:00:00,3.0324677419354837
2025-01-14 02:00:00,2.939516129032258
2025-01-14 03:00:00,3.1407701612903223
2025-01-14 04:00:00,2.7885000000000004
2025-01-14 05:00:00,3.2872500000000002
2025-01-14 06:00:00,3.6312822580645157
2025-01-14 07:00:00,4.341290322580646
2025-01-14 08:00:00,5.867970967741936
2025-01-14 09:00:00,5.916532258064516
2025-01-14 10:00:00,6.1203024193548385
2025-01-14 11:00:00,6.895887096774193
2025-01-14 12:00:00,7.222596774193549
2025-01-14 13:00:00,7.5
2025-01-14 14:00:00,7.258064516129032
2025-01-14 15:00:00,6.508064516129033
2025-01-14 16:00:00,6.290322580645162
2025-01-14 17:00:00,6.314516129032258
2025-01-14 18:00:00,6.762084677419354
2025-01-14 19:00:00,6.4510645161290325
2025-01-14 20:00:00,5.823372580645161
2025-01-14 21:00:00,5.758606451612903
2025-01-14 22:00:00,5.178774193548388
2025-01-14 23:00:00,4.394274193548386
2025-01-15 00:00:00,3.1924596774193548
2025-01-15 01:00:00,2.953209677419355
2025-01-15 02:00:00,2.8173629032258067
2025-01-15 03:00:00,2.9986935483870965
2025-01-15 04:00:00,2.678733870967742
2025-01-15 05:00:00,3.2115
2025-01-15 06:00:00,3.6107177419354834
2025-01-15 07:00:00,4.484516129032258
2025-01-15 08:00:00,6.272346774193548
2025-01-15 09:00:00,6.483870967741935
2025-01-15 10:00:00,6.653225806451613
2025-01-15 11:00:00,7.258064516129032
2025-01-15 12:00:00,7.379032258064516
2025-01-15 13:00:00,7.457999999999999
2025-01-15 14:00:00,6.93508064516129
2025-01-15 15:00:00,7.318318548387098
2025-01-15 16:00:00,7.5
2025-01-15 17:00:00,7.5
2025-01-15 18:00:00,7.5
2025-01-15 19:00:00,7.5
2025-01-15 20:00:00,7.5
2025-01-15 21:00:00,7.5
2025-01-15 22:00:00,7.5
2025-01-15 23:00:00,7.5
2025-01-16 00:00:00,5.947620967741935
2025-01-16 01:00:00,3.3870967741935485
2025-01-16 02:00:00,5.142193548387096
2025-01-16 03:00:00,5.277532258064515
2025-01-16 04:00:00,4.756112903225807
2025-01-16 05:00:00,5.9624999999999995
2025-01-16 06:00:00,7.174548387096773
2025-01-16 07:00:00,7.5
2025-01-16 08:00:00,7.5
2025-01-16 09:00:00,7.5
2025-01-16 10:00:00,7.5
2025-01-16 11:00:00,7.5
2025-01-16 12:00:00,7.5
2025-01-16 13:00:00,7.5
2025-01-16 14:00:00,7.258064516129032
2025-01-16 15:00:00,6.508064516129033
2025-01-16 16:00:00,7.5
2025-01-16 17:00:00,7.5
2025-01-16 18:00:00,7.5
2025-01-16 19:00:00,7.5
2025-01-16 20:00:00,7.5
2025-01-16 21:00:00,7.5
2025-01-16 22:00:00,7.5
2025-01-16 23:00:00,7.196987903225806
2025-01-17 00:00:00,5.358991935483871
2025-01-17 01:00:00,3.3870967741935485
2025-01-17 02:00:00,4.921076612903225
2025-01-17 03:00:00,5.3750564516129025
2025-01-17 04:00:00,4.885379032258065
2025-01-17 05:00:00,5.8665
2025-01-17 06:00:00,6.434225806451612
2025-01-17 07:00:00,7.5
2025-01-17 08:00:00,7.5
2025-01-17 09:00:00,7.5
2025-01-17 10:00:00,7.5
2025-01-17 11:00:00,7.5
2025-01-17 12:00:00,7.5
2025-01-17 13:00:00,7.5
2025-01-17 14:00:00,7.5
2025-01-17 15:00:00,7.5
2025-01-17 16:00:00,7.5
2025-01-17 17:00:00,7.5
2025-01-17 18:00:00,7.5
2025-01-17 19:00:00,6.774193548387097
2025-01-17 20:00:00,7.5
2025-01-17 21:00:00,7.5
2025-01-17 22:00:00,5.806451612903226
2025-01-17 23:00:00,7.257495967741935
2025-01-18 00:00:00,5.3506451612903225
2025-01-18 01:00:00,3.3870967741935485
2025-01-18 02:00:00,3.2661290322580645
2025-01-18 03:00:00,5.207370967741935
2025-01-18 04:00:00,4.864620967741936
2025-01-18 05:00:00,6.250125000000001
2025-01-18 06:00:00,7.5
2025-01-18 07:00:00,7.5
2025-01-18 08:00:00,7.5
2025-01-18 09:00:00,7.5
2025-01-18 10:00:00,7.5
2025-01-18 11:00:00,7.5
2025-01-18 12:00:00,7.5
2025-01-18 13:00:00,7.5
2025-01-18 14:00:00,7.5
2025-01-18 15:00:00,7.5
2025-01-18 16:00:00,7.5
2025-01-18 17:00:00,7.5
2025-01-18 18:00:00,7.5
2025-01-18 19:00:00,7.5
2025-01-18 20:00:00,7.5
2025-01-18 21:00:00,7.5
2025-01-18 22:00:00,7.5
2025-01-18 23:00:00,3.591302419354838
2025-01-19 00:00:00,3.1630645161290323
2025-01-19 01:00:00,2.973532258064516
2025-01-19 02:00:00,2.857209677419355
2025-01-19 03:00:00,3.055524193548387
2025-01-19 04:00:00,2.7325161290322586
2025-01-19 05:00:00,3.25575
2025-01-19 06:00:00,3.581104838709677
2025-01-19 07:00:00,4.25516129032258
2025-01-19 08:00:00,5.761386290322581
2025-01-19 09:00:00,5.84131935483871
2025-01-19 10:00:00,6.008528225806452
2025-01-19 11:00:00,6.561290322580645
2025-01-19 12:00:00,6.686879032258064
2025-01-19 13:00:00,6.7965
2025-01-19 14:00:00,6.5344354838709675
2025-01-19 15:00:00,5.8104000000000005
2025-01-19 16:00:00,5.578887096774194
2025-01-19 17:00:00,5.578875
2025-01-19 18:00:00,6.096012096774193
2025-01-19 19:00:00,6.027
2025-01-19 20:00:00,5.71498064516129
2025-01-19 21:00:00,5.830141935483871
2025-01-19 22:00:00,5.3506451612903225
2025-01-19 23:00:00,4.578278225806451
2025-01-20 00:00:00,3.3430645161290324
2025-01-20 01:00:00,3.1052903225806454
2025-01-20 02:00:00,2.9862217741935484
2025-01-20 03:00:00,3.1976008064516126
2025-01-20 04:00:00,2.8570645161290327
2025-01-20 05:00:00,3.3888749999999996
2025-01-20 06:00:00,3.7221774193548383
2025-01-20 07:00:00,4.42741935483871
2025-01-20 08:00:00,6.12765
2025-01-20 09:00:00,6.3405774193548385
2025-01-20 10:00:00,6.653225806451613
2025-01-20 11:00:00,7.258064516129032
2025-01-20 12:00:00,7.379032258064516
2025-01-20 13:00:00,7.5
2025-01-20 14:00:00,7.258064516129032
2025-01-20 15:00:00,6.508064516129033
2025-01-20 16:00:00,6.290322580645162
2025-01-20 17:00:00,6.314516129032258
2025-01-20 18:00:00,6.89516129032258
2025-01-20 19:00:00,6.774193548387097
2025-01-20 20:00:00,6.214470967741936
2025-01-20 21:00:00,6.1182
2025-01-20 22:00:00,5.4156774193548385
2025-01-20 23:00:00,4.605060483870967
